id_especie,nombre_com,nombre_cie
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
77,Ciprés,Cupressus sempervirens
380,Cotoneaster,Cotoneaster sp.
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
7,Arce negundo,Acer negundo
342,Ciprés,Cupressus sp.
1,Fresno americano,Fraxinus pennsylvanica
12,Acacia blanca,Robinia pseudoacacia
342,Ciprés,Cupressus sp.
6,Ficus,Ficus benjamina
18,Gomero,Ficus elastica
7,Arce negundo,Acer negundo
3,Paraíso,Melia azeradach
25,Palo borracho rosado,Ceiba speciosa
20,Acacia bola,Robinia pseudoacacia umbraculifera
20,Acacia bola,Robinia pseudoacacia umbraculifera
11,Jacarandá,Jacarandá mimosifolia
330,Eucalipto,Eucalyptus sp.
65,Ombú,Phytolacca dioica
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
18,Gomero,Ficus elastica
45,Casuarina,Casuarina cunninghamiana
77,Ciprés,Cupressus sempervirens
7,Arce negundo,Acer negundo
77,Ciprés,Cupressus sempervirens
367,Sauce,Salix sp.
1,Fresno americano,Fraxinus pennsylvanica
330,Eucalipto,Eucalyptus sp.
18,Gomero,Ficus elastica
18,Gomero,Ficus elastica
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
11,Jacarandá,Jacarandá mimosifolia
68,Nogal europeo (Nogal común),Juglans regia
7,Arce negundo,Acer negundo
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
18,Gomero,Ficus elastica
67,Aguaribay,Schinus areira
6,Ficus,Ficus benjamina
330,Eucalipto,Eucalyptus sp.
77,Ciprés,Cupressus sempervirens
3,Paraíso,Melia azeradach
379,Cedro,Cedrus  sp.
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
77,Ciprés,Cupressus sempervirens
8,Crespón (Àrbol de Júpiter),Lagerstroemia indica
25,Palo borracho rosado,Ceiba speciosa
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
96,Pino de las canarias,Pinus canariensis
33,Morera blanca,Morus alba
6,Ficus,Ficus benjamina
10,Tipa blanca,Tipuana Tipu
1,Fresno americano,Fraxinus pennsylvanica
77,Ciprés,Cupressus sempervirens
46,Ibirá pitá,Peltophorum dubium
23,Palto,Persea americana
13,Fresno (Fresno común),Fraxinus excelsior
23,Palto,Persea americana
9,Ligustro,Ligustrum lucidum
18,Gomero,Ficus elastica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
45,Casuarina,Casuarina cunninghamiana
65,Ombú,Phytolacca dioica
88,Cina cina,Parkinsonia aculeata
11,Jacarandá,Jacarandá mimosifolia
21,Limpiatubos,Callistemon speciosus
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
377,Chamaecyparis,Chamaecyparis sp.
123,Arrayán (Anacahuita),Blepharocalyx salicifolius
77,Ciprés,Cupressus sempervirens
41,Ginkgo,Ginkgo biloba
65,Ombú,Phytolacca dioica
3,Paraíso,Melia azeradach
350,Juglans,Juglans sp.
25,Palo borracho rosado,Ceiba speciosa
133,Cedro del Himalaya variedad aurea,Cedrus deodara from. Aurea
342,Ciprés,Cupressus sp.
3,Paraíso,Melia azeradach
1,Fresno americano,Fraxinus pennsylvanica
12,Acacia blanca,Robinia pseudoacacia
12,Acacia blanca,Robinia pseudoacacia
999,No Determinable,No Determinable
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
9,Ligustro,Ligustrum lucidum
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
9,Ligustro,Ligustrum lucidum
9,Ligustro,Ligustrum lucidum
7,Arce negundo,Acer negundo
77,Ciprés,Cupressus sempervirens
12,Acacia blanca,Robinia pseudoacacia
1,Fresno americano,Fraxinus pennsylvanica
132,Cedro del Himalaya,Cedrus deodara
363,Prunus,Prunus sp.
363,Prunus,Prunus sp.
363,Prunus,Prunus sp.
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
1,Fresno americano,Fraxinus pennsylvanica
55,Fenix,Phoenix canariensis
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
4,Tilo,Tilia viridis subsp. x moltkei
4,Tilo,Tilia viridis subsp. x moltkei
4,Tilo,Tilia viridis subsp. x moltkei
6,Ficus,Ficus benjamina
45,Casuarina,Casuarina cunninghamiana
6,Ficus,Ficus benjamina
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
11,Jacarandá,Jacarandá mimosifolia
12,Acacia blanca,Robinia pseudoacacia
11,Jacarandá,Jacarandá mimosifolia
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
10,Tipa blanca,Tipuana Tipu
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
77,Ciprés,Cupressus sempervirens
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
225,Encina,Quercus ilex
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
64,Almez (Almecino o Almecina),Celtis australis
79,Magnolia,Magnolia grandiflora
27,Pindó,Syagrus romanzoffiana
6,Ficus,Ficus benjamina
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
123,Arrayán (Anacahuita),Blepharocalyx salicifolius
183,Rosa de Siria,Hibiscus syriacus
183,Rosa de Siria,Hibiscus syriacus
65,Ombú,Phytolacca dioica
14,Álamo plateado,Populus alba
14,Álamo plateado,Populus alba
79,Magnolia,Magnolia grandiflora
25,Palo borracho rosado,Ceiba speciosa
338,Callistemon,Callistemon sp.
1,Fresno americano,Fraxinus pennsylvanica
31,Ceibo,Erythrina crista-galli
55,Fenix,Phoenix canariensis
46,Ibirá pitá,Peltophorum dubium
74,Azarero,Pittosporum tobira
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
6,Ficus,Ficus benjamina
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
46,Ibirá pitá,Peltophorum dubium
29,Mimosa (Aromo francés),Acacia dealbata
29,Mimosa (Aromo francés),Acacia dealbata
11,Jacarandá,Jacarandá mimosifolia
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
350,Juglans,Juglans sp.
350,Juglans,Juglans sp.
12,Acacia blanca,Robinia pseudoacacia
73,Bunya-bunya (Araucaria de Bidwill),Araucaria bidwillii
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
12,Acacia blanca,Robinia pseudoacacia
12,Acacia blanca,Robinia pseudoacacia
12,Acacia blanca,Robinia pseudoacacia
12,Acacia blanca,Robinia pseudoacacia
11,Jacarandá,Jacarandá mimosifolia
79,Magnolia,Magnolia grandiflora
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
9,Ligustro,Ligustrum lucidum
375,Tuja,Thuja sp.
11,Jacarandá,Jacarandá mimosifolia
375,Tuja,Thuja sp.
22,Laurel de jardin (Laurel de flor),Nerium oleander
10,Tipa blanca,Tipuana Tipu
25,Palo borracho rosado,Ceiba speciosa
1,Fresno americano,Fraxinus pennsylvanica
25,Palo borracho rosado,Ceiba speciosa
55,Fenix,Phoenix canariensis
11,Jacarandá,Jacarandá mimosifolia
45,Casuarina,Casuarina cunninghamiana
25,Palo borracho rosado,Ceiba speciosa
219,Durazno,Prunus persica
5,Ligustro disciplinado (Ligustro variegado),Ligustrum lucidum for. aureo-variegatum
14,Álamo plateado,Populus alba
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
25,Palo borracho rosado,Ceiba speciosa
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
28,Ciruelo de jardín,Prunus cerasifera
6,Ficus,Ficus benjamina
10,Tipa blanca,Tipuana Tipu
1,Fresno americano,Fraxinus pennsylvanica
6,Ficus,Ficus benjamina
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
3,Paraíso,Melia azeradach
26,Níspero japonés,Eryobotrya japonica
6,Ficus,Ficus benjamina
11,Jacarandá,Jacarandá mimosifolia
9,Ligustro,Ligustrum lucidum
25,Palo borracho rosado,Ceiba speciosa
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
45,Casuarina,Casuarina cunninghamiana
25,Palo borracho rosado,Ceiba speciosa
82,Acacia de Baile (Mimosa de Baile),Acacia baileyana
2,Plátano,Platanus x acerifolia
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
9,Ligustro,Ligustrum lucidum
3,Paraíso,Melia azeradach
3,Paraíso,Melia azeradach
9,Ligustro,Ligustrum lucidum
23,Palto,Persea americana
27,Pindó,Syagrus romanzoffiana
149,"""Coculus"," Cóculo"""
25,Palo borracho rosado,Ceiba speciosa
21,Limpiatubos,Callistemon speciosus
65,Ombú,Phytolacca dioica
15,Álamo carolina,Populus deltoides
15,Álamo carolina,Populus deltoides
212,Álamo de Italia,Populus nigra cv. italica
24,Liquidambar,Liquidambar  styraciflua
247,Sófora japónica,Styphnolobium japonicum
15,Álamo carolina,Populus deltoides
15,Álamo carolina,Populus deltoides
13,Fresno (Fresno común),Fraxinus excelsior
10,Tipa blanca,Tipuana Tipu
369,Lapacho,Tabebuia sp.
369,Lapacho,Tabebuia sp.
3,Paraíso,Melia azeradach
22,Laurel de jardin (Laurel de flor),Nerium oleander
21,Limpiatubos,Callistemon speciosus
21,Limpiatubos,Callistemon speciosus
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
13,Fresno (Fresno común),Fraxinus excelsior
82,Acacia de Baile (Mimosa de Baile),Acacia baileyana
3,Paraíso,Melia azeradach
2,Plátano,Platanus x acerifolia
3,Paraíso,Melia azeradach
11,Jacarandá,Jacarandá mimosifolia
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
25,Palo borracho rosado,Ceiba speciosa
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
195,Morera negra,Morus nigra
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
11,Jacarandá,Jacarandá mimosifolia
9,Ligustro,Ligustrum lucidum
9,Ligustro,Ligustrum lucidum
3,Paraíso,Melia azeradach
12,Acacia blanca,Robinia pseudoacacia
25,Palo borracho rosado,Ceiba speciosa
211,Álamo negro,Populus nigra
211,Álamo negro,Populus nigra
211,Álamo negro,Populus nigra
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
247,Sófora japónica,Styphnolobium japonicum
247,Sófora japónica,Styphnolobium japonicum
27,Pindó,Syagrus romanzoffiana
81,Celtis tala,Celtis ehrembergiana
55,Fenix,Phoenix canariensis
212,Álamo de Italia,Populus nigra cv. italica
35,Acacia de constantinopla,Albizia julibrissin
140,Falso Alcanforero,Cinnamomum glanduliferum
12,Acacia blanca,Robinia pseudoacacia
11,Jacarandá,Jacarandá mimosifolia
9,Ligustro,Ligustrum lucidum
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
25,Palo borracho rosado,Ceiba speciosa
6,Ficus,Ficus benjamina
11,Jacarandá,Jacarandá mimosifolia
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
10,Tipa blanca,Tipuana Tipu
999,No Determinable,No Determinable
999,No Determinable,No Determinable
109,Tulipanero,Liriodendron tulipifera
335,Araucaria,Araucaria sp.
999,No Determinable,No Determinable
74,Azarero,Pittosporum tobira
77,Ciprés,Cupressus sempervirens
25,Palo borracho rosado,Ceiba speciosa
77,Ciprés,Cupressus sempervirens
77,Ciprés,Cupressus sempervirens
16,Rosa de China (Hibisco),Hibiscus rosa-sinensis
1,Fresno americano,Fraxinus pennsylvanica
247,Sófora japónica,Styphnolobium japonicum
6,Ficus,Ficus benjamina
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
26,Níspero japonés,Eryobotrya japonica
25,Palo borracho rosado,Ceiba speciosa
9,Ligustro,Ligustrum lucidum
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
58,"""Brachichiton (Árbol botella"," Brachichito)"""
79,Magnolia,Magnolia grandiflora
78,Ciprés calvo,Taxodium distichum
342,Ciprés,Cupressus sp.
342,Ciprés,Cupressus sp.
54,Palma de california,Butia yatay
167,Guabiyú,Eugenia pungens
9,Ligustro,Ligustrum lucidum
2,Plátano,Platanus x acerifolia
27,Pindó,Syagrus romanzoffiana
999,No Determinable,No Determinable
38,Lapacho rosado,Tabebuia impetiginosa
33,Morera blanca,Morus alba
76,Acacia rosada,Robinia hispida
12,Acacia blanca,Robinia pseudoacacia
45,Casuarina,Casuarina cunninghamiana
31,Ceibo,Erythrina crista-galli
21,Limpiatubos,Callistemon speciosus
21,Limpiatubos,Callistemon speciosus
6,Ficus,Ficus benjamina
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
25,Palo borracho rosado,Ceiba speciosa
36,Olivo,Olea europaea
247,Sófora japónica,Styphnolobium japonicum
25,Palo borracho rosado,Ceiba speciosa
13,Fresno (Fresno común),Fraxinus excelsior
1,Fresno americano,Fraxinus pennsylvanica
212,Álamo de Italia,Populus nigra cv. italica
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
65,Ombú,Phytolacca dioica
10,Tipa blanca,Tipuana Tipu
132,Cedro del Himalaya,Cedrus deodara
2,Plátano,Platanus x acerifolia
79,Magnolia,Magnolia grandiflora
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
11,Jacarandá,Jacarandá mimosifolia
212,Álamo de Italia,Populus nigra cv. italica
25,Palo borracho rosado,Ceiba speciosa
78,Ciprés calvo,Taxodium distichum
183,Rosa de Siria,Hibiscus syriacus
91,Higueron,Ficus luschnathiana
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
6,Ficus,Ficus benjamina
11,Jacarandá,Jacarandá mimosifolia
25,Palo borracho rosado,Ceiba speciosa
249,Guarán amarillo,Tecoma stans
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
34,Olmo europeo,Ulmus procera
55,Fenix,Phoenix canariensis
247,Sófora japónica,Styphnolobium japonicum
247,Sófora japónica,Styphnolobium japonicum
45,Casuarina,Casuarina cunninghamiana
363,Prunus,Prunus sp.
37,Roble común,Quercus robur
37,Roble común,Quercus robur
331,Acacia,Acacia sp.
53,Washingtonia (Palmera washingtonia),Washingtonia filifera
38,Lapacho rosado,Tabebuia impetiginosa
55,Fenix,Phoenix canariensis
6,Ficus,Ficus benjamina
359,Pino,Pinus sp.
379,Cedro,Cedrus  sp.
45,Casuarina,Casuarina cunninghamiana
335,Araucaria,Araucaria sp.
7,Arce negundo,Acer negundo
55,Fenix,Phoenix canariensis
18,Gomero,Ficus elastica
379,Cedro,Cedrus  sp.
55,Fenix,Phoenix canariensis
58,"""Brachichiton (Árbol botella"," Brachichito)"""
228,Rafis (Palmerita china),Rhapis excelsa
45,Casuarina,Casuarina cunninghamiana
77,Ciprés,Cupressus sempervirens
379,Cedro,Cedrus  sp.
379,Cedro,Cedrus  sp.
74,Azarero,Pittosporum tobira
11,Jacarandá,Jacarandá mimosifolia
23,Palto,Persea americana
134,Cedro del Líbano  (Cedro de Salomón),Cedrus libani
67,Aguaribay,Schinus areira
379,Cedro,Cedrus  sp.
6,Ficus,Ficus benjamina
22,Laurel de jardin (Laurel de flor),Nerium oleander
45,Casuarina,Casuarina cunninghamiana
4,Tilo,Tilia viridis subsp. x moltkei
74,Azarero,Pittosporum tobira
4,Tilo,Tilia viridis subsp. x moltkei
369,Lapacho,Tabebuia sp.
64,Almez (Almecino o Almecina),Celtis australis
25,Palo borracho rosado,Ceiba speciosa
1,Fresno americano,Fraxinus pennsylvanica
21,Limpiatubos,Callistemon speciosus
21,Limpiatubos,Callistemon speciosus
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
21,Limpiatubos,Callistemon speciosus
21,Limpiatubos,Callistemon speciosus
11,Jacarandá,Jacarandá mimosifolia
62,Timbó (Oreja de negro),Enterolobium contortisiliquum
10,Tipa blanca,Tipuana Tipu
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
2,Plátano,Platanus x acerifolia
999,No Determinable,No Determinable
1,Fresno americano,Fraxinus pennsylvanica
132,Cedro del Himalaya,Cedrus deodara
11,Jacarandá,Jacarandá mimosifolia
67,Aguaribay,Schinus areira
247,Sófora japónica,Styphnolobium japonicum
379,Cedro,Cedrus  sp.
10,Tipa blanca,Tipuana Tipu
17,Árbol del cielo (Ailanto o Árbol de los dioses),Ailanthus altissima
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
331,Acacia,Acacia sp.
331,Acacia,Acacia sp.
331,Acacia,Acacia sp.
19,"""Visco (Viscote"," Arca)"""
19,"""Visco (Viscote"," Arca)"""
247,Sófora japónica,Styphnolobium japonicum
247,Sófora japónica,Styphnolobium japonicum
14,Álamo plateado,Populus alba
14,Álamo plateado,Populus alba
149,"""Coculus"," Cóculo"""
35,Acacia de constantinopla,Albizia julibrissin
33,Morera blanca,Morus alba
1,Fresno americano,Fraxinus pennsylvanica
1,Fresno americano,Fraxinus pennsylvanica
6,Ficus,Ficus benjamina
999,No Determinable,No Determinable
999,No Determinable,No Determinable
35,Acacia de constantinopla,Albizia julibrissin
41,Ginkgo,Ginkgo biloba
24,Liquidambar,Liquidambar  styraciflua
11,Jacarandá,Jacarandá mimosifolia
247,Sófora japónica,Styphnolobium japonicum
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
45,Casuarina,Casuarina cunninghamiana
10,Tipa blanca,Tipuana Tipu
11,Jacarandá,Jacarandá mimosifolia
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
140,Falso Alcanforero,Cinnamomum glanduliferum
45,Casuarina,Casuarina cunninghamiana
359,Pino,Pinus sp.
58,"""Brachichiton (Árbol botella"," Brachichito)"""
55,Fenix,Phoenix canariensis
27,Pindó,Syagrus romanzoffiana
45,Casuarina,Casuarina cunninghamiana
31,Ceibo,Erythrina crista-galli
27,Pindó,Syagrus romanzoffiana
55,Fenix,Phoenix canariensis
31,Ceibo,Erythrina crista-galli
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
27,Pindó,Syagrus romanzoffiana
375,Tuja,Thuja sp.
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
54,Palma de california,Butia yatay
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
149,"""Coculus"," Cóculo"""
43,Pata de vaca  (Pezuña de vaca),Bauhinia forticata
123,Arrayán (Anacahuita),Blepharocalyx salicifolius
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
212,Álamo de Italia,Populus nigra cv. italica
20,Acacia bola,Robinia pseudoacacia umbraculifera
20,Acacia bola,Robinia pseudoacacia umbraculifera
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
375,Tuja,Thuja sp.
25,Palo borracho rosado,Ceiba speciosa
998,No Determinado,No Determinado
11,Jacarandá,Jacarandá mimosifolia
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
11,Jacarandá,Jacarandá mimosifolia
77,Ciprés,Cupressus sempervirens
29,Mimosa (Aromo francés),Acacia dealbata
11,Jacarandá,Jacarandá mimosifolia
214,Álamo negro del Canada,Populus x canadensis
25,Palo borracho rosado,Ceiba speciosa
14,Álamo plateado,Populus alba
14,Álamo plateado,Populus alba
59,Roble sedoso (Grevillea),Grevillea robusta
14,Álamo plateado,Populus alba
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
25,Palo borracho rosado,Ceiba speciosa
212,Álamo de Italia,Populus nigra cv. italica
212,Álamo de Italia,Populus nigra cv. italica
14,Álamo plateado,Populus alba
25,Palo borracho rosado,Ceiba speciosa
212,Álamo de Italia,Populus nigra cv. italica
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
14,Álamo plateado,Populus alba
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
21,Limpiatubos,Callistemon speciosus
211,Álamo negro,Populus nigra
21,Limpiatubos,Callistemon speciosus
21,Limpiatubos,Callistemon speciosus
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
247,Sófora japónica,Styphnolobium japonicum
3,Paraíso,Melia azeradach
247,Sófora japónica,Styphnolobium japonicum
132,Cedro del Himalaya,Cedrus deodara
19,"""Visco (Viscote"," Arca)"""
359,Pino,Pinus sp.
132,Cedro del Himalaya,Cedrus deodara
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
3,Paraíso,Melia azeradach
106,Eucalipto cinerea,Eucalyptus cinerea
82,Acacia de Baile (Mimosa de Baile),Acacia baileyana
140,Falso Alcanforero,Cinnamomum glanduliferum
58,"""Brachichiton (Árbol botella"," Brachichito)"""
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
25,Palo borracho rosado,Ceiba speciosa
7,Arce negundo,Acer negundo
7,Arce negundo,Acer negundo
106,Eucalipto cinerea,Eucalyptus cinerea
7,Arce negundo,Acer negundo
67,Aguaribay,Schinus areira
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
29,Mimosa (Aromo francés),Acacia dealbata
10,Tipa blanca,Tipuana Tipu
25,Palo borracho rosado,Ceiba speciosa
106,Eucalipto cinerea,Eucalyptus cinerea
10,Tipa blanca,Tipuana Tipu
1,Fresno americano,Fraxinus pennsylvanica
132,Cedro del Himalaya,Cedrus deodara
123,Arrayán (Anacahuita),Blepharocalyx salicifolius
25,Palo borracho rosado,Ceiba speciosa
106,Eucalipto cinerea,Eucalyptus cinerea
10,Tipa blanca,Tipuana Tipu
58,"""Brachichiton (Árbol botella"," Brachichito)"""
2,Plátano,Platanus x acerifolia
2,Plátano,Platanus x acerifolia
10,Tipa blanca,Tipuana Tipu
10,Tipa blanca,Tipuana Tipu
40,Corona de cristo,Gleditsia triacanthos
149,"""Coculus"," Cóculo"""
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
330,Eucalipto,Eucalyptus sp.
25,Palo borracho rosado,Ceiba speciosa
11,Jacarandá,Jacarandá mimosifolia
247,Sófora japónica,Styphnolobium japonicum
247,Sófora japónica,Styphnolobium japonicum
11,Jacarandá,Jacarandá mimosifolia
1,Fresno americano,Fraxinus pennsylvanica
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
331,Acacia,Acacia sp.
214,Álamo negro del Canada,Populus x canadensis
25,Palo borracho rosado,Ceiba speciosa
999,No Determinable,No Determinable
214,Álamo negro del Canada,Populus x canadensis
12,Acacia blanca,Robinia pseudoacacia
331,Acacia,Acacia sp.
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
330,Eucalipto,Eucalyptus sp.
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
354,Morus,Morus sp.
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
214,Álamo negro del Canada,Populus x canadensis
247,Sófora japónica,Styphnolobium japonicum
247,Sófora japónica,Styphnolobium japonicum
1,Fresno americano,Fraxinus pennsylvanica
